ID,Description,Flour_Code,Type,Shape,Diameter_Category,Dry_Digest_Code,Dry_Digest_Description,Liq_Digest_Code,Liq_Digest_Description,TSS_Concat,DLD_Concat,Buyable,Minimum_Run_Size,Diameter
EM1297B,MEAT NVI MDM TRKY GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22332,NVI INS LID GF SB TRKY K9 BULK,F11105,POULTRY,DISC,MAX 8.50,0,0,0,0,POULTRY - DISC - MAX 8.50,0 - 0,FALSE,20000.0,0
W22332,NVI INS LID GF SB TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22333,NVI INS LID GF TRKY DOG BULK,F11021,POULTRY,DISC,MAX 11.50,0,0,0,0,POULTRY - DISC - MAX 11.50,0 - 0,FALSE,0.0,0
W22333,NVI INS LID GF TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1298B,MEAT NVI MDM SALM GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22215,NVI INS LID GF SALM DOG BULK,F11163,FISH,DISC,MAX 12.00,0,0,0,0,FISH - DISC - MAX 12.00,0 - 0,FALSE,20000.0,0
W22215,NVI INS LID GF SALM DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1294,MEAT MDM MER GRF BEEF FRT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22335,NVI INS LID GF TRKY CAT BULK,F11065,POULTRY,DISC,MAX 10.25,0,0,0,0,POULTRY - DISC - MAX 10.25,0 - 0,FALSE,20000.0,0
W22335,NVI INS LID GF TRKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1299OS,MEAT NVI MDM RABBIT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22336,NVI INS LID GF RAB CAT BULK,F10523,RABBIT,DISC,MAX 10.00,0,0,0,0,RABBIT - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W22336,NVI INS LID GF RAB CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22337,NVI INS GF HW CKN CAT BULK,F10522,POULTRY,DISC,MAX 8.75,0,0,0,0,POULTRY - DISC - MAX 8.75,0 - 0,FALSE,0.0,0
W22337,NVI INS GF HW CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22337RB,NVI RB GF HW CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1290OS,MEAT NVI MDM RAB F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22338,NVI INS GF RABBIT CAT BULK,F11028,RABBIT,DISC,MAX 9.50,0,0,0,0,RABBIT - DISC - MAX 9.50,0 - 0,FALSE,20000.0,0
W22338,NVI INS GF RABBIT CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1291OS,MEAT NVI MDM SALM F/V BLN GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22219,OII ORG TRKY CAT BULK,F0448,ORGANIC,DISC,MAX 8.00,0,0,0,0,ORGANIC - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22219,OII ORG TRKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22340,NVI INS GF CKN CAT BULK,F11024,POULTRY,DISC,MAX 9.50,0,0,0,0,POULTRY - DISC - MAX 9.50,0 - 0,FALSE,0.0,0
W22340,NVI INS GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22340RB,NVI RB GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22214,NVI INS GF KITTEN CKN BULK,F11080,POULTRY,DISC,MAX 8.50,0,0,0,0,POULTRY - DISC - MAX 8.50,0 - 0,FALSE,20000.0,0
W22214,NVI INS GF KITTEN CKN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22341,NVI INS GF DUCK CAT BULK,F11032,DUCK,DISC,MAX 9.50,0,0,0,0,DUCK - DISC - MAX 9.50,0 - 0,FALSE,0.0,0
EM1296OS,MEAT NVI MDM DUCK GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22341,NVI INS GF DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22341RB,NVI RB GF DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22343,NVI INS GF INDR RAB CAT BULK,F11074,RABBIT,DISC,MAX 9.25,0,0,0,0,RABBIT - DISC - MAX 9.25,0 - 0,FALSE,0.0,0
W22343,NVI INS GF INDR RAB CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22343RB,NVI RB GF INDR RAB CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22344,NVI INS GF INDR CKN CAT BULK,F10502,POULTRY,DISC,MAX 9.50,0,0,0,0,POULTRY - DISC - MAX 9.50,0 - 0,FALSE,0.0,0
W22344,NVI INS GF INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22344RB,NVI RB GF INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1300OS,MEAT NVI MDM CKN W/ OPTISOL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22347,NVI INS GF ULT CKN CAT BULK,F10528,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,20000.0,0
W22347,NVI INS GF ULT CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1301OS,MEAT NVI MDM DUCK W/ OPTISOL,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22349,NVI INS GF ULT DUCK CAT BULK,F10529,DUCK,DISC,MAX 9.00,0,0,0,0,DUCK - DISC - MAX 9.00,0 - 0,FALSE,20000.0,0
W22349,NVI INS GF ULT DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1289,MEAT MER ORG MDM FR CKN TKY GR,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1287,MEAT MER MDM GRF LAMB FRT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22315,MER PRI GF FR CKN TRKY K9 BULK,F8058,0,0,MAX 12.00,0,0,0,0,0 - 0 - MAX 12.00,0 - 0,FALSE,0.0,0
W22315,MER PRI GF FR CKN TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22313,MER PRI GF GRF LAMB DOG BULK,F8060,LAMB,DISC,MAX 12.00,0,0,0,0,LAMB - DISC - MAX 12.00,0 - 0,FALSE,0.0,0
W22313,MER PRI GF GRF LAMB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22314,MER PRI GF MSC SALM DOG BULK,F8055,FISH,DISC,MAX 12.00,0,0,0,0,FISH - DISC - MAX 12.00,0 - 0,FALSE,0.0,0
W22314,MER PRI GF MSC SALM DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22308,MER ORGX GF PUPPY CKN BULK,F8061,ORGANIC,DISC,MAX 8.50,0,0,0,0,ORGANIC - DISC - MAX 8.50,0 - 0,FALSE,0.0,0
W22308,MER ORGX GF PUPPY CKN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22309,MER ORGX HW CKN DOG BULK,F8062,ORGANIC,DISC,MAX 12.00,0,0,0,0,ORGANIC - DISC - MAX 12.00,0 - 0,FALSE,0.0,0
W22309,MER ORGX HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22351,BBC WILD ADLT CKN CAT BULK,F10533,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22351,BBC WILD ADLT CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22351K,BBC WILD ADLT CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22352,PAW ADLT WH FSH DOG WG BULK,F1394,FISH,DISC,MAX 10.00,0,0,0,0,FISH - DISC - MAX 10.00,0 - 0,FALSE,20000.0,0
W22352,PAW ADLT WH FSH DOG WG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1298OS,MEAT NVI MDM SALM GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22353,BBC WILD INDR CKN CAT BULK,F10534,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22353,BBC WILD INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22353K,BBC WILD INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22354,BBC WILD ADLT DUCK CAT BULK,F10535,DUCK,CYLINDER,MAX 8.00,0,0,0,0,DUCK - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22354,BBC WILD ADLT DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22354K,BBC WILD ADLT DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22355,BBC WILD LB HW CKN DOG BULK,F10536,0,0,MAX 15.00,0,0,0,0,0 - 0 - MAX 15.00,0 - 0,FALSE,40000.0,0
W22355,BBC WILD LB HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22355K,BBC WILD LB HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22344PC,NVI INS GF INDR CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22343PC,NVI INS GF INDR RAB CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22337PC,NVI INS GF HW CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22326PC,NVI INS GF LB CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22325PC,NVI INS GF CKN PUPPY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22319PC,NVI INS GF TB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22318PC,NVI INS GF SB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1280B,MEAT MDM WH FISH TUNA DIG GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
22305,MER WEF GF WF TUNA CAT BULK,F8067,FISH,DISC,MAX 8.50,0,0,0,0,FISH - DISC - MAX 8.50,0 - 0,FALSE,0.0,0
W22305,MER WEF GF WF TUNA CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22356,CJPB C&R ALS K9 26/16 BULK,F5728,POULTRY,DISC,MAX 13.00,0,0,0,0,POULTRY - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22356,CJPB C&R ALS K9 26/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22357,CJPB C&R ALS SK K9 26/16 BULK,F5728,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22357,CJPB C&R ALS SK K9 26/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22321PC,NVI INS GF SB DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22341PC,NVI INS GF DUCK CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1299B,MEAT NVI MDM RABBIT GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
M1209OS,MEAT MDM BEEF CKN BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22366,BBC WILD KITTEN CHICKEN BULK,F10574,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22366,BBC WILD KITTEN CHICKEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22366K,BBC WILD KITTEN CHICKEN WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22367,BBC WILD SB HW CKN DOG BULK,F10563,0,0,MAX 11.00,0,0,0,0,0 - 0 - MAX 11.00,0 - 0,FALSE,40000.0,0
W22367,BBC WILD SB HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22367K,BBC WILD SB HW CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22368,BBC WILD MATURE CKN CAT BULK,F10562,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,0.0,0
W22368,BBC WILD MATURE CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22368K,BBC WILD MATURE CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22270,CJPB C&BR ALS CAT 35/16 BULK,F5727,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,20000.0,0
W22270,CJPB C&BR ALS CAT 35/16 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22271,CJPB GF CKN IN ALS CAT 38/12 B,F5726,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22271,CJPB GF CKN IN ALS CAT 38/12 W,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W21027,PAW GF SR WT MGMT TKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22334,MER PRI GF GRF BEEF DOG BULK,F8060,BEEF,DISC,MAX 12.00,0,0,0,0,BEEF - DISC - MAX 12.00,0 - 0,FALSE,0.0,0
W22334,MER PRI GF GRF BEEF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22277,PUR GF PUPPY TRKY BULK,F2404,POULTRY,CYLINDER,MAX 6.00,0,0,0,0,POULTRY - CYLINDER - MAX 6.00,0 - 0,FALSE,20000.0,0
W22277,PUR GF PUPPY TRKY WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22351B,BBC WILD ADLT CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22211,PCI SALMON CAT BULK,F1113,FISH,CYLINDER,MAX 8.50,0,0,0,0,FISH - CYLINDER - MAX 8.50,0 - 0,FALSE,20000.0,0
W22211,PCI SALMON CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22281,PUR GF SR/HW TRKY SAL DOG BULK,F2405,POULTRY,DISC,MAX 11.50,0,0,0,0,POULTRY - DISC - MAX 11.50,0 - 0,FALSE,20000.0,0
W22281,PUR GF SR/HW TRKY SALM DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22278,PUR GF TRKY DOG BULK,F2403,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,20000.0,0
W22278,PUR GF TRKY DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22279,PUR GF LAMB DOG BULK,F2406,LAMB,SQUARE,MAX 11.25,0,0,0,0,LAMB - SQUARE - MAX 11.25,0 - 0,FALSE,20000.0,0
W22279,PUR GF LAMB DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22280,PUR GF SALMON DOG BULK,F2407,FISH,TRIANGLE,MAX 11.25,0,0,0,0,FISH - TRIANGLE - MAX 11.25,0 - 0,FALSE,20000.0,0
W22280,PUR GF SALMON DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22282,PUR GF KIT CKN SALM BULK,F2408,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,20000.0,0
W22282,PUR GF KITTEN CKN SALM WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22283,PUR GF SR TRKY SALM CAT BULK,F2409,POULTRY,TRIANGLE,MAX 9.00,0,0,0,0,POULTRY - TRIANGLE - MAX 9.00,0 - 0,FALSE,20000.0,0
W22283,PUR GF SR TRKY SALM CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22299,HAL PUP CKN CKN LVR BULK,F11081,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,0.0,0
W22299,HAL PUP CKN CKN LVR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22300,HAL HW GF TRKY DUCK DOG BULK,F1755,POULTRY,DISC,MAX 12.50,0,0,0,0,POULTRY - DISC - MAX 12.50,0 - 0,FALSE,0.0,0
W22300,HAL HW GF TRKY DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22377,HAL MSC SALM WF DOG BULK,F10584,FISH,DISC,MAX 12.50,0,0,0,0,FISH - DISC - MAX 12.50,0 - 0,FALSE,0.0,0
W22377,HAL MSC SALM WF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22365,HAL CKN CKN LVR DOG BULK,F10583,POULTRY,DISC,MAX 12.50,0,0,0,0,POULTRY - DISC - MAX 12.50,0 - 0,FALSE,0.0,0
W22365,HAL CKN CKN LVR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22295,HAL SR GF TRKY DUCK DOG BULK,F10985,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,0.0,0
W22295,HAL SR GF TRKY DUCK DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22378,HAL SB CKN CKN LVR DOG BULK,F10585,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,0.0,0
W22378,HAL SB CKN CKN LVR DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22298,HAL SB GF GB MED DOG BULK,F1753,POULTRY,DISC,MAX 9.00,0,0,0,0,POULTRY - DISC - MAX 9.00,0 - 0,FALSE,0.0,0
W22298,HAL SB GF GB MED DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22262,HAL MSC GF SURF TURF DOG BULK,F1731,FISH,DISC,MAX 12.50,0,0,0,0,FISH - DISC - MAX 12.50,0 - 0,FALSE,0.0,0
W22262,HAL MSC GF SURF TURF DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22379,BBC WILD SALMON CAT BULK,F10537,0,0,MAX 8.00,0,0,0,0,0 - 0 - MAX 8.00,0 - 0,FALSE,40000.0,0
W22379,BBC WILD SALMON CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22379K,BBC WILD SALMON CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
M1292OS,MEAT NVI MDM CKN F/V BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22382,BBC WILD WC CKN CAT BULK,F10573,POULTRY,CYLINDER,MAX 8.00,0,0,0,0,POULTRY - CYLINDER - MAX 8.00,0 - 0,FALSE,40000.0,0
W22382,BBC WILD WC CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22382K,BBC WILD WC CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1293OS,MEAT MDM NVI US BEEF F/V GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1211OS,MEAT RAW SALM TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22363,HAL MSC SALM WF CAT BULK,F10553,FISH,DISC,MAX 8.00,0,0,0,0,FISH - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22363,HAL MSC SALM WF CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22359,CJPB LID LAMB ALS K9 30/15 BUL,F10548,LAMB,DISC,MAX 8.00,0,0,0,0,LAMB - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22359,CJPB LID LAMB ALS K9 30/15 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22384,CJPB LID LAMB LB K9 30/12 BULK,F10549,LAMB,DISC,MAX 13.00,0,0,0,0,LAMB - DISC - MAX 13.00,0 - 0,FALSE,0.0,0
W22384,CJPB LID LAMB LB K9 30/12 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22386,CJPB SALM ALS K9 25/14 BULK,F10587,FISH,DISC,MAX 10.25,0,0,0,0,FISH - DISC - MAX 10.25,0 - 0,FALSE,0.0,0
W22386,CJPB SALM ALS K9 25/14 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22358,CJPB LID HW SALM K9 25/8 BULK,F10550,0,0,MAX 10.25,0,0,0,0,0 - 0 - MAX 10.25,0 - 0,FALSE,0.0,0
W22358,CJPB LID HW SALM K9 25/8 WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22385,CJPBLID DUCK ALSK9 SK 27/15 BU,F1722,Duck,DISC,MAX 8.00,0,0,0,0,Duck - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22385,CJPBLID DUCK ALSK9 SK 27/15 WI,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W20936P30,BBC BAS LID GF TRKY CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1268B,MEAT MDM CKN SALM DIG BLND GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
EM1269B,MEAT MDM SALM WFSH DIG BLN GRD,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,False,0.0,0
W22172,RAY CANINE CROCODILIA WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1210OS,MEAT RAW CKN TRKY BLND GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
EM1305OS,MEAT MDM TROUT COD SALM GRND,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22211NC,PCI SALMON CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,TRUE,0.0,0
22390,HAL INDR HW GF CKN CAT BULK,F10554,POULTRY,TRIANGLE,MAX 9.00,0,0,0,0,POULTRY - TRIANGLE - MAX 9.00,0 - 0,FALSE,0.0,0
W22390,HAL INDR HW GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22405,HAL SS MSC SEAFOOD CAT BULK,F10558,FISH,DISC,MAX 8.00,0,0,0,0,FISH - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
22406,HAL SR GF CKN CAT BULK,F10986,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
22407,HAL KITTEN GF CKN CKN LVR BULK,F10530,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
22389,HAL CKN CKN LVR CAT BULK,F10547,POULTRY,DISC,MAX 8.00,0,0,0,0,POULTRY - DISC - MAX 8.00,0 - 0,FALSE,0.0,0
W22389,HAL CKN CKN LVR CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22405,HAL SS MSC SEAFOOD CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22406,HAL SR GF CKN CAT WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22407,HAL KITTEN GF CKN CKN LVR WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22393,NLE CANINE PORK BULK,F10586,BOAR/PORK,DISC,MAX 10.00,0,0,0,0,BOAR/PORK - DISC - MAX 10.00,0 - 0,FALSE,0.0,0
W22393,NLE CANINE PORK WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
22409,BBC GF WILD SB CKN DOG BULK,F10545,POULTRY,TRIANGLE,MAX 11.00,0,0,0,0,POULTRY - TRIANGLE - MAX 11.00,0 - 0,FALSE,40000.0,0
W22409,BBC GF WILD SB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
W22409K,BBC GF WILD SB CKN DOG WIP,NONE,0,0,0,0,0,0,0,0 - 0 - 0,0 - 0,FALSE,0.0,0
