Item_Code,Diet_Code,Location,Work_Center,Date,Version,Account,Measure,Entity,Bulk_Code
5279218E,DIET23082,None,None,2200-12-31,Actual,lb/Pallet,960.0,CJ_Foods,NONE
5279235E,DIET23080,None,None,2200-12-31,Actual,lb/Pallet,756.0,CJ_Foods,NONE
5279236E,DIET23080,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5279237E,DIET23080,None,None,2200-12-31,Actual,lb/Pallet,960.0,CJ_Foods,NONE
5279238,DIET23011,None,None,2200-12-31,Actual,lb/Pallet,756.0,CJ_Foods,NONE
5279240,DIET23011,None,None,2200-12-31,Actual,lb/Pallet,920.0,CJ_Foods,NONE
5279244E,DIET23081,None,None,2200-12-31,Actual,lb/Pallet,756.0,CJ_Foods,NONE
5279245E,DIET23081,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5286923E,DIET23086,None,None,2200-12-31,Actual,lb/Pallet,880.0,CJ_Foods,NONE
5286924E,DIET23087,None,None,2200-12-31,Actual,lb/Pallet,880.0,CJ_Foods,NONE
5286926E,DIET23087,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
5286928E,DIET23085,None,None,2200-12-31,Actual,lb/Pallet,880.0,CJ_Foods,NONE
5286929E,DIET23085,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
5286931E,DIET23086,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
5286959,DIET23037,None,None,2200-12-31,Actual,lb/Pallet,770.0,CJ_Foods,NONE
5286960,DIET23037,None,None,2200-12-31,Actual,lb/Pallet,880.0,CJ_Foods,NONE
5286961,DIET23037,None,None,2200-12-31,Actual,lb/Pallet,720.0,CJ_Foods,NONE
5286980E,DIET23089,None,None,2200-12-31,Actual,lb/Pallet,960.0,CJ_Foods,NONE
5286981E,DIET23089,None,None,2200-12-31,Actual,lb/Pallet,720.0,CJ_Foods,NONE
5286995E,DIET23084,None,None,2200-12-31,Actual,lb/Pallet,960.0,CJ_Foods,NONE
5286996E,DIET23084,None,None,2200-12-31,Actual,lb/Pallet,720.0,CJ_Foods,NONE
5287000E,DIET23088,None,None,2200-12-31,Actual,lb/Pallet,960.0,CJ_Foods,NONE
5287001E,DIET23088,None,None,2200-12-31,Actual,lb/Pallet,720.0,CJ_Foods,NONE
5287515,DIET22954,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287518,DIET22959,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287518E,DIET22959,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287520,DIET22959,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287520E,DIET22959,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287521,DIET22955,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287521E,DIET22955,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287522,DIET22955,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287522E,DIET22955,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287523,DIET22958,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287524,DIET22958,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287557,DIET22962,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287558,DIET22956,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287559,DIET22956,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287560,DIET22956,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287561,DIET22957,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287562,DIET22957,None,None,2200-12-31,Actual,lb/Pallet,1050.0,CJ_Foods,NONE
5287563,DIET22960,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287563E,DIET22960,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287596,DIET22961,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287596E,DIET22961,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
5287611,DIET22949,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287616,DIET22952,None,None,2200-12-31,Actual,lb/Pallet,1152.0,CJ_Foods,NONE
5287617,DIET22952,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
5287617E,DIET22952,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
5287618,DIET22952,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287618E,DIET22952,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287619,DIET22951,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287620,DIET22950,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
5287620E,DIET22950,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
5287621,DIET22950,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287621E,DIET22950,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287655,DIET22953,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
5287655E,DIET22953,None,None,2200-12-31,Actual,lb/Pallet,896.0,CJ_Foods,NONE
54000,DIET23051,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
54002,DIET23052,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
54004,DIET23051,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
54006,DIET23052,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
54008,DIET23051,None,None,2200-12-31,Actual,lb/Pallet,1170.0,CJ_Foods,NONE
56001,DIET21073,None,None,2200-12-31,Actual,lb/Pallet,1080.0,CJ_Foods,NONE
56002,DIET21073,None,None,2200-12-31,Actual,lb/Pallet,1320.0,CJ_Foods,NONE
56003,DIET21073,None,None,2200-12-31,Actual,lb/Pallet,1500.0,CJ_Foods,NONE
56010,DIET22218,None,None,2200-12-31,Actual,lb/Pallet,1080.0,CJ_Foods,NONE
56011,DIET22218,None,None,2200-12-31,Actual,lb/Pallet,1320.0,CJ_Foods,NONE
56012,DIET22218,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
57314,DIET22896,None,None,2200-12-31,Actual,lb/Pallet,1200.0,CJ_Foods,NONE
57390,DIET22896,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
57451,DIET22920,None,None,2200-12-31,Actual,lb/Pallet,1176.0,CJ_Foods,NONE
57567,DIET22920,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
603492,DIETW20098,None,None,2200-12-31,Actual,lb/Pallet,644.0,CJ_Foods,NONE
61001,DIET21060,None,None,2200-12-31,Actual,lb/Pallet,1080.0,CJ_Foods,NONE
61002,DIET21060,None,None,2200-12-31,Actual,lb/Pallet,1320.0,CJ_Foods,NONE
61003,DIET21060,None,None,2200-12-31,Actual,lb/Pallet,1610.0,CJ_Foods,NONE
61010,DIET21062,None,None,2200-12-31,Actual,lb/Pallet,1080.0,CJ_Foods,NONE
61011,DIET21062,None,None,2200-12-31,Actual,lb/Pallet,1320.0,CJ_Foods,NONE
61012,DIET21062,None,None,2200-12-31,Actual,lb/Pallet,1610.0,CJ_Foods,NONE
61020,DIET22216,None,None,2200-12-31,Actual,lb/Pallet,1080.0,CJ_Foods,NONE
61021,DIET22216,None,None,2200-12-31,Actual,lb/Pallet,1320.0,CJ_Foods,NONE
61022,DIET22216,None,None,2200-12-31,Actual,lb/Pallet,1610.0,CJ_Foods,NONE
610370073452,DIET22404,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073469,DIET22404,None,None,2200-12-31,Actual,lb/Pallet,1250.0,CJ_Foods,NONE
610370073490L,DIET22088,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073513,DIET22088,None,None,2200-12-31,Actual,lb/Pallet,1250.0,CJ_Foods,NONE
610370073599L,DIET22025,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073605,DIET22025,None,None,2200-12-31,Actual,lb/Pallet,1250.0,CJ_Foods,NONE
610370073674L,DIET22024,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073698,DIET22024,None,None,2200-12-31,Actual,lb/Pallet,1250.0,CJ_Foods,NONE
610370073704,DIET22025,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073711,DIET22024,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073827L,DIET22049,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073834,DIET22049,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
610370073841,DIET22049,None,None,2200-12-31,Actual,lb/Pallet,1250.0,CJ_Foods,NONE
610370073858,DIET22088,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6155740,DIET22340,None,None,2200-12-31,Actual,lb/Pallet,660.0,CJ_Foods,NONE
6165279,DIET22889,None,None,2200-12-31,Actual,lb/Pallet,1396.5,CJ_Foods,NONE
6165279R,,None,None,2200-12-31,Actual,lb/Pallet,1396.5,CJ_Foods,NONE
6165281A,DIET22830,None,None,2200-12-31,Actual,lb/Pallet,1260.0,CJ_Foods,NONE
6165282A,DIET22830,None,None,2200-12-31,Actual,lb/Pallet,1500.0,CJ_Foods,NONE
6165282R,,None,None,2200-12-31,Actual,lb/Pallet,1500.0,CJ_Foods,NONE
6165284,DIETW22830RB,None,None,2200-12-31,Actual,lb/Pallet,1200.0,CJ_Foods,NONE
6165285A,DIET22829,None,None,2200-12-31,Actual,lb/Pallet,1500.0,CJ_Foods,NONE
6165285R,,None,None,2200-12-31,Actual,lb/Pallet,1500.0,CJ_Foods,NONE
6165287A,DIET22831,None,None,2200-12-31,Actual,lb/Pallet,1260.0,CJ_Foods,NONE
6165288A,DIET22831,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165288R,,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165290,DIETW22828RB,None,None,2200-12-31,Actual,lb/Pallet,1200.0,CJ_Foods,NONE
6165291A,DIET22828,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165291R,,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165293A,DIET22832,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165293R,,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
6165294,DIETW22832RB,None,None,2200-12-31,Actual,lb/Pallet,1200.0,CJ_Foods,NONE
6165297,DIETW22831RB,None,None,2200-12-31,Actual,lb/Pallet,1200.0,CJ_Foods,NONE
6165630,DIETW22996RB,None,None,2200-12-31,Actual,lb/Pallet,1330.0,CJ_Foods,NONE
6165713,DIET22316,None,None,2200-12-31,Actual,lb/Pallet,1120.0,CJ_Foods,NONE
6165805A,DIET22726,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165806A,DIET22726,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165809A,DIET22728,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165812A,DIET22723,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165814,DIET22329,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165816A,DIET22996,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165818,DIET22318,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165820A,DIETW22726RB,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165823A,DIETW22728RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165823X,DIETW22728RBX,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165826,DIETW22325RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165826X,DIETW22325RBX,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165830A,DIETW22727RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165832,DIETW22327RB,None,None,2200-12-31,Actual,lb/Pallet,1470.0,CJ_Foods,NONE
6165832X,DIETW22327RBX,None,None,2200-12-31,Actual,lb/Pallet,1470.0,CJ_Foods,NONE
6165838,DIETW22316RB,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165838X,DIETW22316RBX,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165844,DIET22330,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165845,DIET22330,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165849,DIET22333,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165849R,,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165852,DIET22347,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165856,DIET22340,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165858,DIET22341,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165858R,,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165860,DIET22338,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165863,DIETW22340RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165863X,DIETW22340RBX,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165868,DIETW22337RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165868X,DIETW22337RBX,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165872,DIET22336,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165874,DIET22335,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165874R,,None,None,2200-12-31,Actual,lb/Pallet,1408.0,CJ_Foods,NONE
6165880,DIET22215,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6165881A,DIETW22726RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165884A,DIET22736,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6165901,DIETW22623RB,None,None,2200-12-31,Actual,lb/Pallet,1260.0,CJ_Foods,NONE
6165903,DIETW22625RB,None,None,2200-12-31,Actual,lb/Pallet,1260.0,CJ_Foods,NONE
6175280A,DIET22830,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175283A,DIET22829,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175283R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175286A,DIET22831,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175286R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175289A,DIET22828,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175289R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175292A,DIET22832,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175292R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175295,DIETW22832RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175296,DIETW22830RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175298,DIETW22831RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175299,DIETW22828RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175509,DIET22621,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175628,DIETW22996RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175631,DIETW22736RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175804A,DIET22726,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175808A,DIET22728,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175811A,DIET22723,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175813,DIET22329,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175815A,DIET22996,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175817,DIET22318,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175819A,DIETW22726RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175822A,DIETW22728RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175822X,DIETW22728RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175824A,DIETW22727RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175825A,DIETW22723RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175829,DIETW22323RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175831,DIETW22327RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175831X,DIETW22327RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175833,DIETW22318RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175833X,DIETW22318RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175835,DIETW22321RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175836,DIETW22319RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175836X,DIETW22319RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175839,DIETW22325RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175839X,DIETW22325RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175843,DIET22330,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175846,DIET22333,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175848,DIET22332,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175848R,,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175851,DIETW22347,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175853,DIETW22349,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175855,DIET22340,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175855R,,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175857,DIET22341,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175857R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175859,DIET22338,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175862,DIETW22340RB,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175862X,DIETW22340RB,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175864,DIETW22341RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175864R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175867,DIETW22337RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175867X,DIETW22337RBX,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175869,DIETW22344RB,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175869X,DIETW22344RBX,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175870,DIETW22343RB,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175870R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175871,DIET22336,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175873,DIET22335,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175873R,,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
6175875,DIET22214,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175875R,,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175876A,DIET22736,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
6175879,DIET22215,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175882,DIETW22347,None,None,2200-12-31,Actual,lb/Pallet,540.0,CJ_Foods,NONE
6175883,DIETW22340RB,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
6175883X,DIETW22340RBX,None,None,2200-12-31,Actual,lb/Pallet,600.0,CJ_Foods,NONE
6175900,DIETW22623RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6175902,DIETW22625RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
62001,DIET21061,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
62002,DIET21061,None,None,2200-12-31,Actual,lb/Pallet,1225.0,CJ_Foods,NONE
62010,DIET21063,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
62011,DIET21063,None,None,2200-12-31,Actual,lb/Pallet,1225.0,CJ_Foods,NONE
62020,DIET22217,None,None,2200-12-31,Actual,lb/Pallet,900.0,CJ_Foods,NONE
62021,DIET22217,None,None,2200-12-31,Actual,lb/Pallet,1225.0,CJ_Foods,NONE
6260896A,DIETW22728RB,None,None,2200-12-31,Actual,lb/Pallet,1470.0,CJ_Foods,NONE
6260896X,DIETW22728RBX,None,None,2200-12-31,Actual,lb/Pallet,1470.0,CJ_Foods,NONE
6265255,DIETW22318RB,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6265255X,DIETW22318RBX,None,None,2200-12-31,Actual,lb/Pallet,1280.0,CJ_Foods,NONE
6265311,DIET22333,None,None,2200-12-31,Actual,lb/Pallet,1540.0,CJ_Foods,NONE
6265311R,,None,None,2200-12-31,Actual,lb/Pallet,1540.0,CJ_Foods,NONE
6265607,DIETW22326RB,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6265607X,DIETW22326RBX,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6265617,DIETW22323RB,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6265618A,DIETW22723RB,None,None,2200-12-31,Actual,lb/Pallet,1400.0,CJ_Foods,NONE
6265725A,DIET22728,None,None,2200-12-31,Actual,lb/Pallet,1575.0,CJ_Foods,NONE
6275220,DIETW22316RB,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6275220X,DIETW22316RBX,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
6300,DIET23004,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6304,DIET23005,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6308,DIET23006,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6312,DIET22968,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6320,DIET22969,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6324,DIET23007,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6328,DIET22971,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6332,DIET22972,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6336,DIET22973,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6344,DIET23009,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6348,DIET22970,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6352,DIET23008,None,None,2200-12-31,Actual,lb/Pallet,2400.0,CJ_Foods,NONE
6691J,DIETW20090,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
70000,DIET22860,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
70001,DIET22860,None,None,2200-12-31,Actual,lb/Pallet,1344.0,CJ_Foods,NONE
70002,DIET22860,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
70003,DIET22860,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
70004,DIET20570,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
70010,DIET22859,None,None,2200-12-31,Actual,lb/Pallet,1000.0,CJ_Foods,NONE
70011,DIET22859,None,None,2200-12-31,Actual,lb/Pallet,1344.0,CJ_Foods,NONE
70012,DIET22859,None,None,2200-12-31,Actual,lb/Pallet,1440.0,CJ_Foods,NONE
70013,DIET22859,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
70014,DIET22859,None,None,2200-12-31,Actual,lb/Pallet,1120.0,CJ_Foods,NONE
70312,DIET20570,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
70624,DIET20570,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
70624R,,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
71104,DIET20573,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
71412,DIET20573,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
71724,DIET20573,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
71724R,,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
72024,DIET21086,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
72504,DIET22230,None,None,2200-12-31,Actual,lb/Pallet,800.0,CJ_Foods,NONE
72812,DIET22230,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
73124,DIET22230,None,None,2200-12-31,Actual,lb/Pallet,840.0,CJ_Foods,NONE
